prism_consumer_id,CHECKING_acct_count,CREDIT CARD_acct_count,SAVINGS_acct_count,Predictions_cat_proba,Predictions_cat_income_proba,DEPOSIT_inflow_over_outflow,EXTERNAL_TRANSFER_inflow_over_outflow,TAX_inflow_over_outflow,TAX_inflow_over_inflow,SMALL_DOLLAR_ADVANCE_inflow_over_income,CREDIT_CARD_PAYMENT_outflow_over_income,INSURANCE_outflow_over_income,LOAN_outflow_over_income
1422,1.0,0.0,0.0,0.14459019708354917,0.20920068237533437,0.16974524421128825,0.1136316688714417,0.0,0.0,0.0,0.08233811682242184,0.004643672948566634,0.3733385203814561
391,1.0,0.0,1.0,0.11013674692696568,0.2272076278094297,0.0075294045718662635,0.044680121497550705,0.02533602830052718,0.025361150774497594,0.0,0.023479474267300876,0.021321435750589895,0.2515340053955144
4107,1.0,0.0,0.0,0.27839174563419117,0.23437639733952445,0.13340068523236406,0.016610543316308218,0.0,0.0,0.0,0.015243616005471491,0.07806550714936772,0.00881587781025407
747,1.0,0.0,0.0,0.0971638230595736,0.15885974996040028,0.08471701518430527,0.05483203844628673,0.0,0.0,0.0,0.2255217341906389,0.0,0.3494952843958008
235,1.0,0.0,0.0,0.021765097832287597,0.13810148056249585,0.13395917116565587,0.01942390890913089,0.0,0.0,0.0,0.32305775834774875,0.0,0.06475854362223438
4849,1.0,0.0,0.0,0.40023687671645364,0.26740499074354745,0.04915647267207003,0.19018743495264712,0.0,0.0,0.0,0.0,0.0,0.03299580481910157
3491,1.0,0.0,0.0,0.4493107190292717,0.24281355101282004,0.04560403852190654,0.14032190047793083,0.01648048249456954,0.01635746808041405,0.0,0.041383387525864616,0.0,0.3354980786284363
1688,1.0,0.0,1.0,0.12648715994530862,0.1307854788449837,0.11468108246195441,0.07046967224294036,0.08510576358866045,0.08572753457799681,0.09707633057942165,0.36713162633594554,0.0018943367286678807,0.5541595589714439
3691,1.0,0.0,0.0,0.10403837925890824,0.20615488554070902,0.0,0.2722402938041743,0.0,0.0,0.0,0.0868694690856267,0.0,0.29015076665082273
2824,1.0,0.0,0.0,0.2799970120350982,0.22924718508730468,0.012854971826705011,0.0049788408033480626,0.0,0.0,0.0,0.0,0.06409745394903031,0.032240151307517645
558,1.0,0.0,0.0,0.04222746517356752,0.17768422411912319,0.13615307889535488,0.0,0.0,0.0,0.0,0.0,0.0,5.96899015774572
1931,1.0,0.0,1.0,0.0858150605457909,0.17942624631855789,0.09728350468159579,0.06641332442027899,0.00201068376525566,0.0020529038099949544,0.0004906496648053217,0.14995136925847283,0.02377884535512511,0.17014145577031234
3315,1.0,0.0,0.0,0.3928978196282021,0.23734794286156635,0.0,0.5730962611078987,0.15506328293344468,0.1549419485893287,0.006198244657113106,0.0,0.014131997818217883,0.7856275102890862
1430,3.0,0.0,1.0,0.1382983035695803,0.21697047376031278,0.04416401876477697,0.005335121861609307,0.0,0.0,0.03486137094702826,0.05227147696608011,0.0625845950525642,0.13552076815568953
2439,1.0,0.0,0.0,0.19684336980833433,0.23704328439856723,0.004851791016600182,0.014997327104221763,0.08989045538028338,0.059245581073275266,0.1426354975988156,0.0,0.014628641898709488,0.11281765588501345
5370,1.0,0.0,0.0,0.1768720792087435,0.04906755579436564,0.5221469032193776,0.46433511198010746,0.0,0.0,0.0,0.5736977087827165,0.0,0.3470964892912343
5240,1.0,0.0,0.0,0.3290353977403286,0.237005645207932,0.023004513884668464,0.1291923535418448,0.04678955066478411,0.047028699198003045,0.0,0.0008559557367352835,0.0,0.0034196306594741596
